Year,Month,Day,Hour,AirQualityStationEoICode,AirPollutant,Concentration
2014,6,26,0,CZ0TNUJ,PM10,16.19999999
2014,6,26,0,CZ0TNUJ,PM10,16.2
2014,6,27,0,CZ0TNUJ,PM10,19.39999999
2014,6,27,0,CZ0TNUJ,PM10,19.4
2014,6,28,0,CZ0TNUJ,PM10,15.4
2014,6,28,0,CZ0TNUJ,PM10,15.4
2014,6,29,0,CZ0TNUJ,PM10,12.8
2014,6,29,0,CZ0TNUJ,PM10,12.8
2014,6,30,0,CZ0TNUJ,PM10,11.69999999
2014,6,30,0,CZ0TNUJ,PM10,11.7
2014,7,1,0,CZ0TNUJ,PM10,12.0
2014,7,1,0,CZ0TNUJ,PM10,12.0
2014,7,2,0,CZ0TNUJ,PM10,13.8
2014,7,2,0,CZ0TNUJ,PM10,13.8
2014,7,3,0,CZ0TNUJ,PM10,15.69999999
2014,7,3,0,CZ0TNUJ,PM10,15.7
2014,7,4,0,CZ0TNUJ,PM10,16.0
2014,7,4,0,CZ0TNUJ,PM10,16.0
2014,7,5,0,CZ0TNUJ,PM10,15.3
2014,7,5,0,CZ0TNUJ,PM10,15.3
2014,7,6,0,CZ0TNUJ,PM10,13.0
2014,7,6,0,CZ0TNUJ,PM10,13.0
2014,7,7,0,CZ0TNUJ,PM10,23.89999999
2014,7,7,0,CZ0TNUJ,PM10,23.9
2014,7,8,0,CZ0TNUJ,PM10,18.69999999
2014,7,8,0,CZ0TNUJ,PM10,18.7
2014,7,9,0,CZ0TNUJ,PM10,10.1
2014,7,9,0,CZ0TNUJ,PM10,10.1
2014,7,10,0,CZ0TNUJ,PM10,14.4
2014,7,10,0,CZ0TNUJ,PM10,14.4
2014,7,11,0,CZ0TNUJ,PM10,18.8
2014,7,11,0,CZ0TNUJ,PM10,18.8
2014,7,12,0,CZ0TNUJ,PM10,16.89999999
2014,7,12,0,CZ0TNUJ,PM10,16.9
2014,7,13,0,CZ0TNUJ,PM10,14.1
2014,7,13,0,CZ0TNUJ,PM10,14.1
2014,7,14,0,CZ0TNUJ,PM10,15.8
2014,7,14,0,CZ0TNUJ,PM10,15.8
2014,7,15,0,CZ0TNUJ,PM10,24.69999999
2014,7,15,0,CZ0TNUJ,PM10,24.7
2014,7,16,0,CZ0TNUJ,PM10,26.3
2014,7,16,0,CZ0TNUJ,PM10,26.3
2014,7,17,0,CZ0TNUJ,PM10,23.1
2014,7,17,0,CZ0TNUJ,PM10,23.1
2014,7,18,0,CZ0TNUJ,PM10,18.0
2014,7,18,0,CZ0TNUJ,PM10,18.0
2014,7,19,0,CZ0TNUJ,PM10,21.3
2014,7,19,0,CZ0TNUJ,PM10,21.3
2014,7,20,0,CZ0TNUJ,PM10,19.6
2014,7,20,0,CZ0TNUJ,PM10,19.6
2014,7,21,0,CZ0TNUJ,PM10,17.89999999
2014,7,21,0,CZ0TNUJ,PM10,17.9
2014,7,22,0,CZ0TNUJ,PM10,19.8
2014,7,22,0,CZ0TNUJ,PM10,19.8
2014,7,23,0,CZ0TNUJ,PM10,18.69999999
2014,7,23,0,CZ0TNUJ,PM10,18.7
2014,7,24,0,CZ0TNUJ,PM10,13.69999999
2014,7,24,0,CZ0TNUJ,PM10,13.7
2014,7,25,0,CZ0TNUJ,PM10,14.4
2014,7,25,0,CZ0TNUJ,PM10,14.4
2014,7,26,0,CZ0TNUJ,PM10,16.3
2014,7,26,0,CZ0TNUJ,PM10,16.3
2014,7,27,0,CZ0TNUJ,PM10,15.4
2014,7,27,0,CZ0TNUJ,PM10,15.4
2014,7,28,0,CZ0TNUJ,PM10,14.19999999
2014,7,28,0,CZ0TNUJ,PM10,14.2
2014,7,29,0,CZ0TNUJ,PM10,13.69999999
2014,7,29,0,CZ0TNUJ,PM10,13.7
2014,7,30,0,CZ0TNUJ,PM10,19.69999999
2014,7,30,0,CZ0TNUJ,PM10,19.7
2014,7,31,0,CZ0TNUJ,PM10,21.69999999
2014,7,31,0,CZ0TNUJ,PM10,21.7
2014,8,1,0,CZ0TNUJ,PM10,32.1
2014,8,1,0,CZ0TNUJ,PM10,32.1
2014,8,2,0,CZ0TNUJ,PM10,28.3
2014,8,2,0,CZ0TNUJ,PM10,28.3
2014,8,3,0,CZ0TNUJ,PM10,18.39999999
2014,8,3,0,CZ0TNUJ,PM10,18.4
2014,8,4,0,CZ0TNUJ,PM10,12.19999999
2014,8,4,0,CZ0TNUJ,PM10,12.2
2014,8,5,0,CZ0TNUJ,PM10,17.39999999
2014,8,5,0,CZ0TNUJ,PM10,17.4
2014,8,6,0,CZ0TNUJ,PM10,18.0
2014,8,6,0,CZ0TNUJ,PM10,18.0
2014,8,7,0,CZ0TNUJ,PM10,20.39999999
2014,8,7,0,CZ0TNUJ,PM10,20.4
2014,8,8,0,CZ0TNUJ,PM10,21.39999999
2014,8,8,0,CZ0TNUJ,PM10,21.4
2014,8,9,0,CZ0TNUJ,PM10,12.19999999
2014,8,9,0,CZ0TNUJ,PM10,12.2
2014,8,10,0,CZ0TNUJ,PM10,17.8
2014,8,10,0,CZ0TNUJ,PM10,17.8
2014,8,11,0,CZ0TNUJ,PM10,13.1
2014,8,11,0,CZ0TNUJ,PM10,13.1
2014,8,12,0,CZ0TNUJ,PM10,11.4
2014,8,12,0,CZ0TNUJ,PM10,11.4
2014,8,13,0,CZ0TNUJ,PM10,10.69999999
2014,8,13,0,CZ0TNUJ,PM10,10.7
2014,8,14,0,CZ0TNUJ,PM10,10.9
2014,8,14,0,CZ0TNUJ,PM10,10.9
2014,8,15,0,CZ0TNUJ,PM10,9.9
2014,8,15,0,CZ0TNUJ,PM10,9.9
2014,8,16,0,CZ0TNUJ,PM10,8.0
2014,8,16,0,CZ0TNUJ,PM10,8.0
2014,8,17,0,CZ0TNUJ,PM10,7.09999999
2014,8,17,0,CZ0TNUJ,PM10,7.1
2014,8,18,0,CZ0TNUJ,PM10,8.4
2014,8,18,0,CZ0TNUJ,PM10,8.4
2014,8,19,0,CZ0TNUJ,PM10,10.8
2014,8,19,0,CZ0TNUJ,PM10,10.8
2014,8,20,0,CZ0TNUJ,PM10,13.1
2014,8,20,0,CZ0TNUJ,PM10,13.1
2014,8,21,0,CZ0TNUJ,PM10,12.19999999
2014,8,21,0,CZ0TNUJ,PM10,12.2
2014,8,22,0,CZ0TNUJ,PM10,14.6
2014,8,22,0,CZ0TNUJ,PM10,14.6
2014,8,23,0,CZ0TNUJ,PM10,13.9
2014,8,23,0,CZ0TNUJ,PM10,13.9
2014,8,24,0,CZ0TNUJ,PM10,9.69999999
2014,8,24,0,CZ0TNUJ,PM10,9.7
2014,8,25,0,CZ0TNUJ,PM10,15.1
2014,8,25,0,CZ0TNUJ,PM10,15.1
2014,8,26,0,CZ0TNUJ,PM10,13.6
2014,8,26,0,CZ0TNUJ,PM10,13.6
2014,8,27,0,CZ0TNUJ,PM10,21.1
2014,8,27,0,CZ0TNUJ,PM10,21.1
2014,8,28,0,CZ0TNUJ,PM10,12.8
2014,8,28,0,CZ0TNUJ,PM10,12.8
2014,8,29,0,CZ0TNUJ,PM10,14.5
2014,8,29,0,CZ0TNUJ,PM10,14.5
2014,8,30,0,CZ0TNUJ,PM10,47.2
2014,8,30,0,CZ0TNUJ,PM10,47.2
2014,8,31,0,CZ0TNUJ,PM10,12.8
2014,8,31,0,CZ0TNUJ,PM10,12.8
2014,9,1,0,CZ0TNUJ,PM10,23.6
2014,9,1,0,CZ0TNUJ,PM10,23.6
2014,9,2,0,CZ0TNUJ,PM10,24.39999999
2014,9,2,0,CZ0TNUJ,PM10,24.4
2014,9,3,0,CZ0TNUJ,PM10,26.1
2014,9,3,0,CZ0TNUJ,PM10,26.1
2014,9,4,0,CZ0TNUJ,PM10,28.69999999
2014,9,4,0,CZ0TNUJ,PM10,28.7
2014,9,5,0,CZ0TNUJ,PM10,42.2
2014,9,5,0,CZ0TNUJ,PM10,42.2
2014,9,6,0,CZ0TNUJ,PM10,27.5
2014,9,6,0,CZ0TNUJ,PM10,27.5
2014,9,7,0,CZ0TNUJ,PM10,19.6
2014,9,7,0,CZ0TNUJ,PM10,19.6
2014,9,8,0,CZ0TNUJ,PM10,25.5
2014,9,8,0,CZ0TNUJ,PM10,25.5
2014,9,9,0,CZ0TNUJ,PM10,27.19999999
2014,9,9,0,CZ0TNUJ,PM10,27.2
2014,9,10,0,CZ0TNUJ,PM10,24.69999999
2014,9,10,0,CZ0TNUJ,PM10,24.7
2014,9,11,0,CZ0TNUJ,PM10,24.8
2014,9,11,0,CZ0TNUJ,PM10,24.8
2014,9,12,0,CZ0TNUJ,PM10,15.3
2014,9,12,0,CZ0TNUJ,PM10,15.3
2014,9,13,0,CZ0TNUJ,PM10,19.69999999
2014,9,13,0,CZ0TNUJ,PM10,19.7
2014,9,14,0,CZ0TNUJ,PM10,16.89999999
2014,9,14,0,CZ0TNUJ,PM10,16.9
2014,9,15,0,CZ0TNUJ,PM10,29.69999999
2014,9,15,0,CZ0TNUJ,PM10,29.7
2014,9,16,0,CZ0TNUJ,PM10,30.5
2014,9,16,0,CZ0TNUJ,PM10,30.5
2014,9,17,0,CZ0TNUJ,PM10,29.6
2014,9,17,0,CZ0TNUJ,PM10,29.6
2014,9,18,0,CZ0TNUJ,PM10,22.19999999
2014,9,18,0,CZ0TNUJ,PM10,22.2
2014,9,19,0,CZ0TNUJ,PM10,25.89999999
2014,9,19,0,CZ0TNUJ,PM10,25.9
2014,9,20,0,CZ0TNUJ,PM10,25.0
2014,9,20,0,CZ0TNUJ,PM10,25.0
2014,9,21,0,CZ0TNUJ,PM10,12.9
2014,9,21,0,CZ0TNUJ,PM10,12.9
2014,9,22,0,CZ0TNUJ,PM10,10.8
2014,9,22,0,CZ0TNUJ,PM10,10.8
2014,9,23,0,CZ0TNUJ,PM10,11.5
2014,9,23,0,CZ0TNUJ,PM10,11.5
2014,9,24,0,CZ0TNUJ,PM10,15.3
2014,9,24,0,CZ0TNUJ,PM10,15.3
2014,9,25,0,CZ0TNUJ,PM10,21.5
2014,9,25,0,CZ0TNUJ,PM10,21.5
2014,9,26,0,CZ0TNUJ,PM10,16.6
2014,9,26,0,CZ0TNUJ,PM10,16.6
2014,9,27,0,CZ0TNUJ,PM10,19.3
2014,9,27,0,CZ0TNUJ,PM10,19.3
2014,9,28,0,CZ0TNUJ,PM10,15.4
2014,9,28,0,CZ0TNUJ,PM10,15.4
2014,9,29,0,CZ0TNUJ,PM10,17.1
2014,9,29,0,CZ0TNUJ,PM10,17.1
2014,9,30,0,CZ0TNUJ,PM10,29.5
2014,9,30,0,CZ0TNUJ,PM10,29.5
2014,10,1,0,CZ0TNUJ,PM10,30.19999999
2014,10,1,0,CZ0TNUJ,PM10,30.2
2014,10,2,0,CZ0TNUJ,PM10,32.0
2014,10,2,0,CZ0TNUJ,PM10,32.0
2014,10,3,0,CZ0TNUJ,PM10,29.3
2014,10,3,0,CZ0TNUJ,PM10,29.3
2014,10,4,0,CZ0TNUJ,PM10,36.5
2014,10,4,0,CZ0TNUJ,PM10,36.5
2014,10,5,0,CZ0TNUJ,PM10,22.3
2014,10,5,0,CZ0TNUJ,PM10,22.3
2014,10,6,0,CZ0TNUJ,PM10,30.1
2014,10,6,0,CZ0TNUJ,PM10,30.1
2014,10,7,0,CZ0TNUJ,PM10,21.0
2014,10,7,0,CZ0TNUJ,PM10,21.0
2014,10,8,0,CZ0TNUJ,PM10,20.1
2014,10,8,0,CZ0TNUJ,PM10,20.1
2014,10,9,0,CZ0TNUJ,PM10,19.1
2014,10,9,0,CZ0TNUJ,PM10,19.1
2014,10,10,0,CZ0TNUJ,PM10,27.39999999
2014,10,10,0,CZ0TNUJ,PM10,27.4
2014,10,11,0,CZ0TNUJ,PM10,30.0
2014,10,11,0,CZ0TNUJ,PM10,30.0
2014,10,12,0,CZ0TNUJ,PM10,25.69999999
2014,10,12,0,CZ0TNUJ,PM10,25.7
2014,10,13,0,CZ0TNUJ,PM10,29.19999999
2014,10,13,0,CZ0TNUJ,PM10,29.2
2014,10,14,0,CZ0TNUJ,PM10,15.8
2014,10,14,0,CZ0TNUJ,PM10,15.8
2014,10,15,0,CZ0TNUJ,PM10,27.3
2014,10,15,0,CZ0TNUJ,PM10,27.3
2014,10,16,0,CZ0TNUJ,PM10,19.39999999
2014,10,16,0,CZ0TNUJ,PM10,19.4
2014,10,17,0,CZ0TNUJ,PM10,18.69999999
2014,10,17,0,CZ0TNUJ,PM10,18.7
2014,10,18,0,CZ0TNUJ,PM10,27.1
2014,10,18,0,CZ0TNUJ,PM10,27.1
2014,10,19,0,CZ0TNUJ,PM10,9.3
2014,10,19,0,CZ0TNUJ,PM10,9.3
2014,10,20,0,CZ0TNUJ,PM10,16.8
2014,10,20,0,CZ0TNUJ,PM10,16.8
2014,10,21,0,CZ0TNUJ,PM10,16.5
2014,10,21,0,CZ0TNUJ,PM10,16.5
2014,10,22,0,CZ0TNUJ,PM10,5.29999999
2014,10,22,0,CZ0TNUJ,PM10,5.3
2014,11,7,0,CZ0TNUJ,PM10,21.89999999
2014,11,7,0,CZ0TNUJ,PM10,21.9
2014,11,8,0,CZ0TNUJ,PM10,28.3
2014,11,8,0,CZ0TNUJ,PM10,28.3
2014,11,9,0,CZ0TNUJ,PM10,35.29999999
2014,11,9,0,CZ0TNUJ,PM10,35.3
2014,11,10,0,CZ0TNUJ,PM10,26.8
2014,11,10,0,CZ0TNUJ,PM10,26.8
2014,11,11,0,CZ0TNUJ,PM10,24.89999999
2014,11,11,0,CZ0TNUJ,PM10,24.9
2014,11,12,0,CZ0TNUJ,PM10,32.89999999
2014,11,12,0,CZ0TNUJ,PM10,32.9
2014,11,13,0,CZ0TNUJ,PM10,56.2
2014,11,13,0,CZ0TNUJ,PM10,56.2
2014,11,14,0,CZ0TNUJ,PM10,59.89999999
2014,11,14,0,CZ0TNUJ,PM10,59.9
2014,11,15,0,CZ0TNUJ,PM10,24.0
2014,11,15,0,CZ0TNUJ,PM10,24.0
2014,11,16,0,CZ0TNUJ,PM10,19.1
2014,11,16,0,CZ0TNUJ,PM10,19.1
2014,11,17,0,CZ0TNUJ,PM10,68.0
2014,11,17,0,CZ0TNUJ,PM10,68.0
2014,11,18,0,CZ0TNUJ,PM10,41.7
2014,11,18,0,CZ0TNUJ,PM10,41.7
2014,11,19,0,CZ0TNUJ,PM10,30.69999999
2014,11,19,0,CZ0TNUJ,PM10,30.7
2014,11,20,0,CZ0TNUJ,PM10,14.19999999
2014,11,20,0,CZ0TNUJ,PM10,14.2
2014,11,21,0,CZ0TNUJ,PM10,24.39999999
2014,11,21,0,CZ0TNUJ,PM10,24.4
2014,11,22,0,CZ0TNUJ,PM10,37.0
2014,11,22,0,CZ0TNUJ,PM10,37.0
2014,11,23,0,CZ0TNUJ,PM10,37.5
2014,11,23,0,CZ0TNUJ,PM10,37.5
2014,11,24,0,CZ0TNUJ,PM10,27.3
2014,11,24,0,CZ0TNUJ,PM10,27.3
2014,11,25,0,CZ0TNUJ,PM10,55.39999999
2014,11,25,0,CZ0TNUJ,PM10,55.4
2014,11,26,0,CZ0TNUJ,PM10,53.0
2014,11,26,0,CZ0TNUJ,PM10,53.0
2014,11,27,0,CZ0TNUJ,PM10,61.39999999
2014,11,27,0,CZ0TNUJ,PM10,61.4
2014,11,28,0,CZ0TNUJ,PM10,84.2
2014,11,28,0,CZ0TNUJ,PM10,84.2
2014,11,29,0,CZ0TNUJ,PM10,63.0
2014,11,29,0,CZ0TNUJ,PM10,63.0
2014,11,30,0,CZ0TNUJ,PM10,106.9
2014,11,30,0,CZ0TNUJ,PM10,106.9
2014,12,1,0,CZ0TNUJ,PM10,74.59999999
2014,12,1,0,CZ0TNUJ,PM10,74.6
2014,12,2,0,CZ0TNUJ,PM10,103.9
2014,12,2,0,CZ0TNUJ,PM10,103.9
2014,12,3,0,CZ0TNUJ,PM10,110.0
2014,12,3,0,CZ0TNUJ,PM10,110.0
2014,12,4,0,CZ0TNUJ,PM10,90.4
2014,12,4,0,CZ0TNUJ,PM10,90.4
2014,12,5,0,CZ0TNUJ,PM10,138.8
2014,12,5,0,CZ0TNUJ,PM10,138.8
2014,12,6,0,CZ0TNUJ,PM10,179.0
2014,12,6,0,CZ0TNUJ,PM10,179.0
2014,12,7,0,CZ0TNUJ,PM10,104.5
2014,12,7,0,CZ0TNUJ,PM10,104.5
2014,12,8,0,CZ0TNUJ,PM10,42.1
2014,12,8,0,CZ0TNUJ,PM10,42.1
2014,12,9,0,CZ0TNUJ,PM10,57.89999999
2014,12,9,0,CZ0TNUJ,PM10,57.9
2014,12,10,0,CZ0TNUJ,PM10,71.59999999
2014,12,10,0,CZ0TNUJ,PM10,71.6
2014,12,11,0,CZ0TNUJ,PM10,18.8
2014,12,11,0,CZ0TNUJ,PM10,18.8
2014,12,12,0,CZ0TNUJ,PM10,16.5
2014,12,12,0,CZ0TNUJ,PM10,16.5
2014,12,13,0,CZ0TNUJ,PM10,25.19999999
2014,12,13,0,CZ0TNUJ,PM10,25.2
2014,12,14,0,CZ0TNUJ,PM10,22.69999999
2014,12,14,0,CZ0TNUJ,PM10,22.7
2014,12,15,0,CZ0TNUJ,PM10,21.8
2014,12,15,0,CZ0TNUJ,PM10,21.8
2014,12,16,0,CZ0TNUJ,PM10,43.1
2014,12,16,0,CZ0TNUJ,PM10,43.1
2014,12,17,0,CZ0TNUJ,PM10,21.5
2014,12,17,0,CZ0TNUJ,PM10,21.5
2014,12,18,0,CZ0TNUJ,PM10,15.1
2014,12,18,0,CZ0TNUJ,PM10,15.1
2014,12,19,0,CZ0TNUJ,PM10,11.4
2014,12,19,0,CZ0TNUJ,PM10,11.4
2014,12,20,0,CZ0TNUJ,PM10,6.5
2014,12,20,0,CZ0TNUJ,PM10,6.5
2014,12,21,0,CZ0TNUJ,PM10,18.3
2014,12,21,0,CZ0TNUJ,PM10,18.3
2014,12,22,0,CZ0TNUJ,PM10,8.59999999
2014,12,22,0,CZ0TNUJ,PM10,8.6
2014,12,23,0,CZ0TNUJ,PM10,5.4
2014,12,23,0,CZ0TNUJ,PM10,5.4
2014,12,24,0,CZ0TNUJ,PM10,8.8
2014,12,24,0,CZ0TNUJ,PM10,8.8
2014,12,25,0,CZ0TNUJ,PM10,15.5
2014,12,25,0,CZ0TNUJ,PM10,15.5
2014,12,26,0,CZ0TNUJ,PM10,33.7
2014,12,26,0,CZ0TNUJ,PM10,33.7
2014,12,27,0,CZ0TNUJ,PM10,117.5
2014,12,27,0,CZ0TNUJ,PM10,117.5
2014,12,28,0,CZ0TNUJ,PM10,56.5
2014,12,28,0,CZ0TNUJ,PM10,56.5
2014,12,29,0,CZ0TNUJ,PM10,53.7
2014,12,29,0,CZ0TNUJ,PM10,53.7
2014,12,30,0,CZ0TNUJ,PM10,79.59999999
2014,12,30,0,CZ0TNUJ,PM10,79.6
2014,12,31,0,CZ0TNUJ,PM10,39.5
2016,1,1,0,CZ0TNUJ,PM10,57.89999999
2016,1,2,0,CZ0TNUJ,PM10,147.3
2016,1,3,0,CZ0TNUJ,PM10,134.09999999
2016,1,4,0,CZ0TNUJ,PM10,29.5
2016,1,5,0,CZ0TNUJ,PM10,43.2
2016,1,6,0,CZ0TNUJ,PM10,76.4
2016,1,7,0,CZ0TNUJ,PM10,159.59999999
2016,1,8,0,CZ0TNUJ,PM10,33.29999999
2016,1,9,0,CZ0TNUJ,PM10,58.5
2016,1,10,0,CZ0TNUJ,PM10,43.79999999
2016,1,11,0,CZ0TNUJ,PM10,29.8
2016,1,12,0,CZ0TNUJ,PM10,14.0
2016,1,13,0,CZ0TNUJ,PM10,10.9
2016,1,14,0,CZ0TNUJ,PM10,26.6
2016,1,15,0,CZ0TNUJ,PM10,35.2
2016,1,16,0,CZ0TNUJ,PM10,49.7
2016,1,17,0,CZ0TNUJ,PM10,70.9
2016,1,18,0,CZ0TNUJ,PM10,125.0
2016,1,19,0,CZ0TNUJ,PM10,65.59999999
2016,1,20,0,CZ0TNUJ,PM10,48.1
2016,1,21,0,CZ0TNUJ,PM10,25.89999999
2016,1,22,0,CZ0TNUJ,PM10,71.4
2016,1,23,0,CZ0TNUJ,PM10,34.5
2016,1,24,0,CZ0TNUJ,PM10,62.5
2016,1,25,0,CZ0TNUJ,PM10,20.3
2016,1,26,0,CZ0TNUJ,PM10,20.3
2016,1,27,0,CZ0TNUJ,PM10,22.6
2016,1,28,0,CZ0TNUJ,PM10,38.7
2016,1,29,0,CZ0TNUJ,PM10,18.69999999
2016,1,30,0,CZ0TNUJ,PM10,18.0
2016,1,31,0,CZ0TNUJ,PM10,11.4
2016,2,1,0,CZ0TNUJ,PM10,14.1
2016,2,2,0,CZ0TNUJ,PM10,10.4
2016,2,3,0,CZ0TNUJ,PM10,25.89999999
2016,2,4,0,CZ0TNUJ,PM10,15.8
2016,2,5,0,CZ0TNUJ,PM10,32.2
2016,2,6,0,CZ0TNUJ,PM10,15.19999999
2016,2,7,0,CZ0TNUJ,PM10,13.8
2016,2,8,0,CZ0TNUJ,PM10,14.19999999
2016,2,9,0,CZ0TNUJ,PM10,7.0
2016,2,10,0,CZ0TNUJ,PM10,13.9
2016,2,11,0,CZ0TNUJ,PM10,17.39999999
2016,2,12,0,CZ0TNUJ,PM10,22.19999999
2016,2,13,0,CZ0TNUJ,PM10,34.89999999
2016,2,14,0,CZ0TNUJ,PM10,12.6
2016,2,15,0,CZ0TNUJ,PM10,30.8
2016,2,16,0,CZ0TNUJ,PM10,18.89999999
2016,2,17,0,CZ0TNUJ,PM10,28.5
2016,2,18,0,CZ0TNUJ,PM10,54.39999999
2016,2,19,0,CZ0TNUJ,PM10,20.0
2016,2,20,0,CZ0TNUJ,PM10,21.8
2016,2,21,0,CZ0TNUJ,PM10,16.19999999
2016,2,22,0,CZ0TNUJ,PM10,28.1
2016,2,23,0,CZ0TNUJ,PM10,30.8
2016,2,24,0,CZ0TNUJ,PM10,39.7
2016,2,25,0,CZ0TNUJ,PM10,30.6
2016,2,26,0,CZ0TNUJ,PM10,52.5
2016,2,27,0,CZ0TNUJ,PM10,37.0
2016,2,28,0,CZ0TNUJ,PM10,64.09999999
2016,2,29,0,CZ0TNUJ,PM10,55.79999999
2016,3,1,0,CZ0TNUJ,PM10,18.39999999
2016,3,2,0,CZ0TNUJ,PM10,21.69999999
2016,3,3,0,CZ0TNUJ,PM10,32.79999999
2016,3,4,0,CZ0TNUJ,PM10,44.0
2016,3,5,0,CZ0TNUJ,PM10,13.69999999
2016,3,6,0,CZ0TNUJ,PM10,26.5
2016,3,7,0,CZ0TNUJ,PM10,57.39999999
2016,3,8,0,CZ0TNUJ,PM10,42.1
2016,3,9,0,CZ0TNUJ,PM10,59.2
2016,3,10,0,CZ0TNUJ,PM10,31.69999999
2016,3,11,0,CZ0TNUJ,PM10,18.39999999
2016,3,12,0,CZ0TNUJ,PM10,18.5
2016,3,13,0,CZ0TNUJ,PM10,28.1
2016,3,14,0,CZ0TNUJ,PM10,37.0
2016,3,15,0,CZ0TNUJ,PM10,22.8
2016,3,16,0,CZ0TNUJ,PM10,73.7
2016,3,17,0,CZ0TNUJ,PM10,69.2
2016,3,18,0,CZ0TNUJ,PM10,42.0
2016,3,19,0,CZ0TNUJ,PM10,39.79999999
2016,3,20,0,CZ0TNUJ,PM10,28.1
2016,3,21,0,CZ0TNUJ,PM10,44.6
2016,3,22,0,CZ0TNUJ,PM10,41.1
2016,3,23,0,CZ0TNUJ,PM10,59.1
2016,3,24,0,CZ0TNUJ,PM10,64.9
2016,3,25,0,CZ0TNUJ,PM10,32.89999999
2016,3,26,0,CZ0TNUJ,PM10,38.0
2016,3,27,0,CZ0TNUJ,PM10,21.69999999
2016,3,28,0,CZ0TNUJ,PM10,18.5
2016,3,29,0,CZ0TNUJ,PM10,16.0
2016,3,31,0,CZ0TNUJ,PM10,37.39999999
